"AF3","F7","F3","FC5","T7","P7","O1","O2","P8","T8","FC6","F4","F8","AF4","eyeDetection"
4350.26,4020.41816493555,4305.70760133537,6629.37974565928,4407.72361100345,4430.75540677601,3294.83162369153,4600.8181080631,1388.10287246268,4212.33202868371,4209.25204965726,4304.69714008001,5039.69747449628,10458.7868261665,"'1'"
4361.03,4036.24142870011,4259.32442565955,9868.65626723603,4395.86828411073,8337.23775922547,6502.32583077857,4723.15081878017,9136.77729188094,4322.30586448684,4288.22706853364,4333.27881388445,3447.42185339628,12182.4072465163,"'0'"
4295.9,4005.94174465532,4312.2647040865,7538.44710717846,4396.83062429882,4372.29868314832,13374.5028308635,4639.7746628375,2176.33959091952,4210.30612697727,4185.88116755223,4288.37610396757,2840.01041495576,3826.23251170067,"'0'"
4248.21,4010.83798064794,4263.76852842417,2814.89855935223,4337.87825433818,4486.81421444837,2163.18470786033,4595.84802738643,4038.04175687009,4210.29180069896,4176.73164929225,4268.52241178591,6526.3991970083,13464.4671586664,"'1'"
4350.26,4022.24574005517,4249.61869584539,9490.60281691497,4393.94364206562,3247.93210689037,4601.42521684963,4629.10693829134,3371.32238179444,4215.80048033881,4197.9895892635,4285.26399606846,8701.76656924393,9825.90581122709,"'0'"
4267.18,3983.23873998316,4245.5780079634,5635.32460335155,4377.46772183163,6599.06354998213,6225.68016070206,4720.61355124508,2888.66509376699,4227.78650019743,4194.2857925422,4271.80654498547,7418.05932439306,17538.405545032,"'1'"
4270.77,3988.1455348049,4267.42450984523,9872.12171024245,4380.44375801094,4426.47923558846,3583.65776966982,4609.17847820472,2397.62040448422,4216.89121367574,4194.3168543464,4271.32593272262,6188.79549809786,10991.1315723832,"'1'"
4301.54,4006.94109066469,4231.35477392742,20010.9412354297,4386.63484211265,3353.8244916274,5196.91278455401,4632.40847136852,4528.65292495109,4286.80065154645,4244.52946788482,4293.81859096988,4767.25091727449,10291.7495134776,"'0'"
4294.36,4006.15221350928,4320.62248581804,8210.22748493218,4407.60703324773,5958.58379390501,10944.5945537955,4718.37632075844,5696.73386586896,4315.64205920592,4266.57366817279,4323.42207270999,3367.22860064036,9587.93381225061,"'0'"
4256.41,4001.63480217479,4243.36949173624,9133.34948822297,4382.44276854011,9338.77222810358,2409.1071945519,4692.08991837295,10188.1286003638,4316.07604388432,4263.08019700258,4303.44617327992,5042.94037380555,5611.52367179125,"'1'"
4444.1,4095.01049013689,4264.13178166617,12730.1108978915,4379.858310488,8836.70501343433,6397.96870256118,4726.15375490254,4760.35170354205,4335.65217100607,4299.61098714009,4353.64880219109,3046.88281652335,6210.55768088656,"'0'"
4277.44,3993.14374049881,4202.45936474274,4273.48320113263,4378.71387326594,7868.10045174986,3174.84357512489,4699.29456044572,2978.30947198248,4240.08022219168,4213.40975817212,4282.19826102787,5795.66901586837,4998.41470060843,"'0'"
4302.56,4008.18867020815,4230.59379252597,4165.5688373385,4352.03395731156,4277.5680225976,10014.5262500576,4619.48910331655,1943.76669505756,4204.67710783917,4184.07220225961,4276.90880869588,4675.00782507659,7792.0091510994,"'0'"
4278.46,3993.85603966519,4345.13470854847,4813.83879936903,4410.99887878258,4780.30985901289,13247.0826873093,4716.63900621833,1627.56330168269,4231.54071241948,4221.05081133938,4315.74145887341,4396.39162706494,6908.39701930605,"'0'"
4261.54,3990.53056647519,4274.8649387035,6279.90511814963,4382.67869180791,8834.71910421721,4790.53169467417,4715.73700954857,5993.92030709153,4302.88669402666,4257.01878586761,4315.11225764476,6089.87800388489,6505.96310926974,"'1'"
4367.18,4037.70615971866,4220.0344511072,9055.77654107892,4395.56057013905,3111.6418373073,10782.4113208052,4623.32957823964,5548.21477754774,4286.25308488866,4266.91562621946,4306.67123538299,4998.58833565157,13421.9516862163,"'0'"
4273.85,3997.85390651354,4343.13954787052,6860.58015760515,4412.07012575094,4766.27687125491,11477.2883142583,4713.8050650761,2692.31675134075,4227.46079791474,4212.33880356936,4316.79996530786,2808.50898139222,8222.71455688487,"'0'"
4325.64,4019.547015812,4281.39284514791,5992.83806397268,4388.06289542628,4185.57345614375,3846.60430676964,4603.7959847551,4258.8840001314,4266.2598289401,4236.5630966825,4308.95664065073,5220.85290117697,7725.51943796338,"'1'"
4267.69,3995.92694169539,4343.66359189665,5350.15798291642,4414.8836899084,9233.54374712781,6612.25090941398,4716.31277486799,4887.29480485738,4307.53778083463,4275.64124214248,4324.56492704156,4490.64827752659,14665.0078783702,"'0'"
4328.21,4024.4154051521,4227.076077901,7081.43386961858,4396.02695309144,7317.21759163977,9948.24943259126,4725.78520169428,7180.64208444833,4315.57364996357,4270.16410808842,4312.30243476638,6031.2563270793,1761.88330389585,"'1'"
4288.21,4002.28250378954,4224.6979978996,12637.4833782877,4382.0925826423,5671.48445287516,4550.17612452915,4723.52174356152,1998.92859495947,4230.95602566222,4202.82060217973,4284.7098307218,4482.15133579707,4635.10467216807,"'0'"
4294.36,4002.99696100993,4218.21304831263,10444.9954807766,4384.59575590272,2826.99701547413,3050.67474264946,4607.4553900062,5951.5505759552,4294.08315895473,4251.41106296203,4291.15372201458,6190.26633128165,10290.4922592519,"'1'"
4316.92,4017.87674383524,4268.23578014858,5563.72455242964,4388.14399952053,5474.89115133192,6879.22389127191,4723.09223663733,4196.83347782454,4248.21720593175,4219.75994757882,4301.15274082146,3875.50596668874,4606.53548271376,"'0'"
4338.46,4019.21948261672,4313.54375929465,12199.3643228129,4403.09027855349,6837.52845983267,9719.62342802789,4717.63185263585,5446.52962819633,4325.4033821095,4286.77973426127,4354.83495579926,4835.87634406139,2570.15057443874,"'0'"
4309.23,4011.37538553218,4293.09003534139,6846.09362062823,4392.74224313226,3662.54020841867,7508.14908172537,4638.88842078762,4627.90893822602,4287.22953502563,4251.36889875985,4315.90151404141,5533.38832185727,21186.4397121761,"'1'"
4379.49,4051.28925937684,4317.89295267821,8477.41694698447,4409.66085624218,3086.72980203121,9960.71283815991,4637.73991211695,4080.35435369907,4213.75395483689,4206.35568549375,4317.12595174404,4801.30884108444,16424.3802013855,"'0'"
4301.03,4007.77717102056,4329.7958581074,9107.04259758412,4410.87413341767,7697.93572475689,6910.06959200649,4720.11572776614,4944.01682861964,4316.19637193468,4266.60198019716,4328.62462859291,3626.54185099891,15316.2627050231,"'0'"
4363.59,4038.55054513176,4201.56775313394,5217.60376064342,4396.00233580544,6972.15725104862,3127.12111983443,4700.45874417598,4869.73950275442,4333.84167293002,4301.50476909396,4335.3081978077,4399.73981022699,3545.65022279447,"'0'"
4281.03,3995.63684017726,4324.14213960052,14569.319243153,4407.46518381895,4302.42467380933,5101.80081647251,4638.44071345765,1900.38140622402,4208.54104616555,4190.25909303089,4284.47260644496,3797.5705273065,3927.76881599936,"'0'"
4197.95,4011.45424466887,4304.76694315224,5633.30869275949,4398.72205933269,4957.7846241472,3907.96942787674,4689.50550198977,4209.88586370953,4256.45799204318,4199.18316793557,4293.06362254779,5901.64284304435,10576.676057905,"'1'"
4270.26,3991.86558371983,4257.296493325,10804.7048778179,4378.49053412623,3293.45126073991,2295.06428917416,4609.44587783724,2342.53529348736,4214.34405428672,4192.31799877845,4268.82695709328,2529.2501185426,6546.61122883206,"'1'"
4314.36,4013.03543765885,4299.3352217796,7139.89200289971,4397.02487996964,5701.04009888721,2628.44175253714,4695.97992768031,6991.38651191466,4328.03977368841,4271.41463624262,4332.06088940985,4963.40687194207,3516.43854959716,"'1'"
4262.56,3989.79515108294,4187.80569115884,2742.50698731735,4328.75050179666,4578.68182198955,4198.13990055691,4629.17664903862,4545.90805364749,4272.72224994415,4253.71674994606,4294.37693641687,3998.92256340557,8035.34755223871,"'0'"
4280.51,3992.30861983784,4263.59613544671,5372.98338446926,4380.23936176525,6305.49197813417,9494.52551335185,4722.06836333945,5045.9920850126,4306.12730759967,4258.32837742634,4308.35464373414,5791.08518613632,5866.0115640753,"'1'"
4340,4024.28591103642,4240.0799400858,10800.9686749596,4391.78864509657,7384.56946971585,14005.9156941213,4724.32698456717,4948.36233891312,4323.76744967337,4286.93227653515,4332.39369715981,7592.16703298421,3723.87939554748,"'0'"
4297.95,4002.22090785504,4333.32796552264,7036.41550753302,4408.08427410649,6231.40068327883,9840.03442635737,4718.72206991916,4426.33205251766,4318.66962815641,4270.48419299308,4324.32201245537,3882.26205002714,12047.5691158852,"'0'"
4292.82,4004.68223241861,4259.99398905949,6219.36512143602,4386.17232120012,5106.96997720869,3537.82730123208,4701.62450830879,2849.83059589923,4244.82605678313,4221.48641351769,4295.6944595685,4630.39572987966,9613.28036078486,"'1'"
4407.69,4070.39506721055,4201.42647985843,2587.42314657325,4333.71281571044,5455.50638018146,6505.63780985402,4710.39916519736,8924.67934252707,4338.38005208648,4295.75222678101,4341.91646372289,5803.86879002106,5631.53094908208,"'0'"
4316.41,4016.86283708439,4262.6378435736,3239.56352363025,4339.2136893697,7640.36529826272,9493.81666368815,4713.44320385939,7150.18168821316,4323.63466240879,4272.63803667449,4330.22964452772,8095.02955697784,7675.20811125987,"'0'"
4282.05,3997.85356358834,4176.6793549532,15943.4807192559,4381.2876123527,10011.1244977839,11113.4990817668,4721.07341643113,7620.56624161015,4305.88884197656,4253.17932935652,4304.31004559211,5579.99079146788,10356.7694220675,"'0'"
4293.85,4003.25438775957,4251.76978784604,7251.20100184524,4384.89038435521,5322.51655420117,3997.90266032456,4698.96271501359,7737.88220233899,4323.46236263892,4268.5105760888,4312.99709365616,5403.06909582916,15020.6794107564,"'1'"
4378.46,4052.97417058082,4222.91765585115,8882.01193426071,4395.66750115188,5061.68848304578,7957.63370479113,4723.12824000993,3273.95487219749,4240.34351135513,4232.56608731963,4306.95334399234,6281.02864572387,10644.4731142831,"'0'"
4289.74,4002.95733544589,4257.10525843564,9531.98716675921,4385.73984467541,9314.4937140853,6472.38522192642,4723.40085623498,2274.83616877791,4234.54416682374,4212.76887534318,4294.12738595678,3998.9265982154,5524.79462221877,"'0'"
4284.1,3997.80433027647,4246.76676036347,5415.14863838065,4381.5770184781,5660.13825729317,4563.14311614702,4721.95856136536,4912.42152783458,4314.35027857906,4260.03855644413,4307.46151860261,5481.0720485501,4846.57733241294,"'0'"
4344.1,4001.1747166219,4225.51949270238,3438.309198747,4333.48807782301,6508.60685257552,6780.86450875346,4715.34649584222,4120.6919696037,4240.1580596664,4235.57432145124,4308.5100023804,2278.40887004539,9943.79629531283,"'0'"
4294.87,4002.69743405401,4231.67463017616,6680.20301179757,4384.97510063809,5851.34395243898,7441.8572926159,4723.02348820926,1856.8312664475,4233.19997448937,4208.08700355684,4285.7905267944,4241.46698257691,8674.18551868749,"'0'"
4284.62,3994.67811099788,4247.19168196485,3959.09774651636,4333.32670545242,4149.31189575379,7143.96397678967,4643.16345389354,5149.0358173307,4291.27180790276,4263.64616157828,4303.77793823298,2936.39951990372,9748.31309114824,"'0'"
4310.77,4011.57710118279,4267.69349941572,10452.3860872849,4388.26692086121,8886.94122616874,4118.87241031419,4714.20098780744,4066.20412751772,4238.78030880726,4213.00791067528,4295.90551747217,6294.22541454276,7038.71161439358,"'0'"
4271.79,3990.16981633895,4276.87995192767,12582.4011688741,4381.05762402953,2897.93032739706,8011.98067555113,4637.3233236821,4304.95259695598,4270.64951676608,4232.65841421115,4300.61558335271,5330.06351951699,8105.46192908079,"'1'"
4296.41,4002.56872769003,4213.544535906,9944.33194252076,4384.49027506585,8627.04754058297,11692.0246149228,4723.75437374933,7982.20251437995,4316.33274703598,4254.51781815886,4302.09605839649,6515.37957287872,1652.28844313579,"'0'"
4310.26,4009.56253844338,4257.52698571001,6040.03096261746,4387.60298252947,3602.72567641193,14046.9206696289,4640.01522343585,4775.8852737475,4284.90086672501,4249.57198399489,4298.22046057654,7762.3611312232,9767.40750121294,"'0'"
4304.62,4010.96745078976,4220.40318420298,4848.64211680867,4386.31493906353,4113.37027194735,3822.38924389471,4607.33772781166,5211.1121500583,4298.56982735661,4257.51022117771,4291.46637027026,3753.89516443351,10020.6651727087,"'1'"
4314.87,4011.74899443304,4267.89261867336,7630.11924787226,4388.24746328765,5142.16666539593,7228.77105810699,4726.73739394504,2737.29519677346,4235.598969553,4216.63135884164,4299.70992599968,6308.91123904987,3151.99724578993,"'0'"
4315.9,4017.890775127,4244.9132609801,7947.78276268371,4387.58711080561,4181.58481086448,15175.8361441115,4625.61490619073,4114.26273299656,4209.92543822509,4192.27888928429,4276.58205580447,4473.59402787777,4691.57823933476,"'0'"
4292.82,4001.43471310364,4282.01539620805,11687.1068669521,4386.75999260607,2958.78553495801,2509.90499558844,4601.8283950326,4514.63244597327,4287.435782296,4254.54718723187,4302.48066910898,4027.7565058228,1922.75263159541,"'1'"
4282.56,3995.08299792965,4287.21372573086,2884.53649470718,4336.64068675206,4858.5514693132,2253.67457898787,4680.78947335128,6577.53081782125,4327.09647986404,4256.25881021654,4324.86543205573,5117.92858998801,7445.94059163469,"'0'"
4263.59,3992.81976703815,4252.49268905594,7532.77634927871,4380.41769290451,9581.30290144448,6399.66558365199,4717.56734586041,5440.16109013248,4303.18185977584,4256.70297318972,4309.08387221439,3666.92859272082,8730.51244870259,"'0'"
4280,3991.47337124258,4148.26700564038,10819.0716717974,4377.16070573085,2935.80197379032,8057.02566246508,4629.36308487411,2018.22878906286,4199.26032762658,4174.45823338439,4257.37506480324,3538.31914678517,5933.76466145277,"'0'"
4300,4004.25705774521,4239.11233479646,5704.69688850942,4385.57758607202,3713.70882974269,6207.80031597976,4634.98137494831,7026.19650576336,4288.54733166239,4249.46626172931,4294.1510043303,5168.30225609452,15996.8042607923,"'1'"
4301.03,4005.56429621344,4252.37872229266,4695.65503831564,4386.53926661644,4135.05151932589,3818.00482559446,4604.6618527374,5310.89699352769,4293.5245264125,4254.29069835677,4293.67658758726,4698.62989667179,1923.10108585949,"'1'"
4285.64,3994.07426101062,4281.02683854675,3030.86642825724,4332.90200275649,8646.52644318122,10682.1748531564,4712.78787627987,6399.67171461424,4321.090813735,4263.09498693791,4324.0333875918,5657.90586900976,6531.06559026588,"'0'"
4261.03,3990.78265312339,4291.40274106368,10252.7902382968,4386.81611724447,5262.10858886511,3666.15270781699,4692.82140424198,7752.14359936116,4313.86688167722,4262.44886975706,4319.51716012072,5313.14874177152,3305.12778861988,"'1'"
4330.26,4023.78539555427,4252.9073371601,5326.50204331505,4395.30499848384,4517.37965420889,7695.6161285815,4630.44802337674,3731.09948590589,4215.3975090802,4197.0662685879,4282.68878321262,3116.47307152875,14317.3848510793,"'0'"
4290.77,3999.08666927858,4270.92308387982,7622.42502682104,4385.66536808674,3502.95845055114,5375.94384403166,4642.69848896267,2829.90841993442,4209.31037782183,4183.84140047654,4272.23294926296,4724.53585090859,8691.21815643549,"'1'"
4352.31,4029.02011864289,4281.94746247908,12756.5240217794,4395.110018313,3903.66350783954,8335.76734349892,4637.04227511856,7403.70994538823,4288.69865652892,4272.36278764861,4329.05731735188,3687.93937258642,10472.489996668,"'0'"
4297.95,4005.82133720214,4317.85530064036,6157.77448215456,4406.32149181616,6255.88127143763,8865.10155691717,4716.41399089385,1692.96962566195,4233.99923284006,4212.24630021926,4314.41282975327,5993.49781303953,10867.4909554009,"'0'"
4294.36,4004.05939588608,4338.34051778588,4263.01104188709,4413.80670150805,5548.93711029697,11878.7493536233,4716.10674086516,6906.10966261671,4315.1124029344,4273.03119111807,4322.12431409928,3468.28207641688,17433.3138011056,"'0'"
4280.51,3994.0968814697,4218.99722190878,5141.90173924614,4378.34921175471,5957.20151835946,10301.2225009042,4724.05725545934,3902.9984481912,4229.89009423473,4198.46270373085,4276.30152983479,5323.77994683744,12308.8402123391,"'0'"
4330.26,4025.26991428906,4231.7310231249,2735.39858129317,4336.46806131034,8449.92162501162,4067.60944479917,4687.70866771509,7685.81484463658,4332.29009414992,4278.42429296062,4320.41263052266,4770.71093548663,4303.17159758658,"'0'"
4276.41,3994.37584784947,4320.29114704902,3944.04519094915,4336.02907054283,5602.77265130628,6324.60554002084,4714.43985175664,6172.35786595136,4318.94376196388,4261.74137719812,4328.10603721078,6434.9785731682,2992.41359894217,"'0'"
4313.85,4015.3265090757,4294.74532424789,4057.88263830277,4338.15227387171,6746.0263494647,6942.32100701085,4711.97394423519,6531.53823500945,4322.85369732051,4270.19171030725,4335.4843437652,4612.88032622358,6751.50967349126,"'0'"
4272.82,3988.24096214574,4316.22064957131,10962.4450155105,4393.69745879496,5926.46298123254,8043.54245419828,4718.74167912291,3853.04049109361,4228.31734159586,4208.8495598249,4308.79664465389,4000.53232501221,8359.76220850124,"'0'"
4276.41,3992.62835234252,4281.25169990966,2513.74121475257,4334.55946578767,6187.29031458753,6383.85797666146,4711.873303924,4882.21383629035,4315.38303410611,4262.81339816265,4324.91226361666,3263.21089412964,4298.50379345816,"'0'"
4314.36,4016.47371742754,4209.05955683127,12442.0973486189,4387.90994720699,5089.79052747755,12928.7127703376,4726.40750130276,3410.30024351726,4233.8532827047,4211.3448182998,4294.63334464988,6791.31683516835,5567.72518189561,"'0'"
4333.85,4028.29444124748,4303.70539634116,6709.55528145869,4407.21963417087,7352.56543441661,8443.68010237391,4722.06451990517,4769.66285600682,4319.48283163802,4288.04895623636,4348.07307800491,4056.62958889968,6943.95892127324,"'0'"
4256.41,3993.93953592186,4233.59651509412,8088.76557008552,4381.1656724557,6419.6691367822,7388.65367461272,4719.43005119053,4675.26978414092,4307.50659870076,4255.3111731999,4304.65071349096,5942.26174125765,11895.2853674527,"'1'"
4329.23,4022.74105630521,4286.00912630612,6112.00743518633,4403.06731197749,4926.28164021697,4399.91990361899,4717.9532524778,4350.96973336676,4315.78352245032,4273.68816579089,4333.22153241129,3635.36645898578,6898.56550797756,"'0'"
4289.74,3995.79554958794,4246.60798039533,3883.34733365315,4334.76113784515,3769.57551424046,2825.23658704979,4595.23596552975,6258.60786974918,4297.71551063004,4265.50644600263,4299.02928973185,3730.88809976948,14182.1931570096,"'0'"
4292.82,4005.13980192992,4215.90446275216,3847.35902455794,4337.48228676082,5243.39250797156,4074.53000110083,4688.40751402605,1598.06023921833,4240.36526865711,4215.4206364271,4283.15356191105,2837.12351713863,7007.70011420564,"'0'"
4280.51,3991.18353054329,4282.99226370706,2953.00328755712,4331.99464465025,4620.02266238281,5744.04048849208,4651.99447013,3505.00473603394,4215.42217678137,4192.00719962799,4293.18860005427,6308.81018959007,10031.1805649532,"'1'"
4331.28,4022.11589697957,4237.23082729602,10524.8677251883,4395.58640671851,9986.92424665985,4659.66981774556,4722.6922523396,4267.12557343629,4294.66914254297,4270.7480719372,4316.24073553792,5294.68718580493,2777.86259874387,"'0'"
4295.9,4004.5865647248,4260.72855359182,8687.57929316892,4385.8574560701,8091.71347440101,15244.302191777,4722.47594526598,6732.9570292811,4310.64940629356,4259.95502476054,4311.34923244884,3645.13542202052,6015.62070693885,"'0'"
4308.21,4009.15690763825,4326.24317086066,8144.8963204176,4411.11816510474,11971.8430049732,3666.83045677091,4691.47506062063,6338.51580129122,4328.13028153659,4273.26564952703,4329.03736941767,4307.70657406839,8854.24142974062,"'0'"
4316.41,4011.28233323857,4236.12713049602,7000.3066571736,4386.52353570006,8748.27668875458,11794.7882102846,4725.58230037065,4796.07772542478,4318.02234711414,4264.08857467015,4308.99427650072,3863.55035276979,2984.45962228915,"'0'"
4288.72,3998.71035034579,4241.59477489507,6704.32759868989,4382.78153988483,5372.9865695216,12354.5343998046,4724.571539099,4017.69853597529,4232.96729925926,4206.64237298344,4285.21728824661,3299.99884648307,12802.9801617453,"'0'"
4287.18,3999.69875609484,4299.34108492418,5001.91093239939,4392.23793206738,10665.8377483621,6799.31493950537,4718.49307975604,6554.85793868277,4312.11627746498,4261.49025252145,4324.40195556675,5684.83541052231,3518.71433030524,"'0'"
4276.41,3994.80593300726,4217.90011309551,7322.11953982669,4377.6585085092,6557.77711290736,6642.96311597593,4721.14606603014,2007.1380007486,4227.71861124261,4197.41777633655,4277.58033588741,2912.67292077065,9620.80332707509,"'0'"
4257.44,3986.63631572834,4289.12320180648,7763.96655745035,4386.28013351283,7868.29059898456,2412.51173523982,4691.24685804596,4079.71341527893,4236.89289255862,4207.11403520599,4304.06162792266,1863.1530899558,12498.212837533,"'0'"
4276.92,3992.66538655537,4332.13813217814,5821.75783241351,4404.12385225846,10515.7949309461,9500.70962094235,4718.65833537607,1370.9445448202,4227.30513761056,4209.22121294462,4312.85341024114,5374.8600765443,8487.15073882776,"'1'"
4288.72,4002.40018766794,4264.87527550588,3333.32356889556,4337.68169611871,8259.70655963932,9090.5801183283,4711.70980502864,7588.75035033634,4322.60237640406,4261.97381436064,4317.21520728864,3423.00137131262,7891.07220188152,"'0'"
4298.97,4003.54069189269,4294.2330276018,6347.64175361789,4392.19230686551,9798.13310371653,8375.46201894443,4717.8016684566,4048.62722786623,4231.28905507161,4213.39013132387,4315.27963577794,6345.01430455928,7285.66902220916,"'1'"
4284.1,3994.01115208538,4325.14365096157,4485.04022252099,4404.91975592432,7558.52358700687,4943.03949145796,4718.02982869475,4819.40969153718,4315.33522883438,4263.73628700744,4321.99220533892,4268.8617899378,9747.20556593511,"'0'"
4280,3993.55176898066,4192.91808570499,8323.73492289202,4377.53615810772,8414.37573463282,5854.52677718209,4723.73266847218,5514.02312047103,4304.52174141395,4253.28415710696,4303.05940624713,4160.66849221712,10427.8219714772,"'0'"
4216.92,4009.67730677375,4278.71547799352,4867.38772417695,4393.38493123909,5342.36165038488,6584.45938856719,4717.19145122134,5678.70621565483,4305.27583325669,4247.68385973155,4304.33034067126,4922.60788779833,9643.78143689602,"'0'"
4301.54,4010.6565116629,4320.6485169876,4078.68153536824,4339.7159186192,7664.60483320095,7426.90329847504,4713.86286212672,3967.32598654021,4240.1622110429,4220.68672241243,4317.43737662067,5066.64052359917,7888.70178484437,"'0'"
4247.69,4006.57924456467,4262.54457946074,11935.4545094207,4390.10530509078,6023.69719175991,4244.85202425027,4714.44875662327,3581.33019380934,4220.26136229197,4193.58019442544,4282.7844814559,6767.616644883,9911.14827795334,"'1'"
4300,4007.97540292108,4325.82055629735,7681.41382620287,4410.86292082411,6792.19799638059,4196.22416651921,4718.74129397316,4273.64407494906,4302.66443160607,4262.53897504665,4324.5722322842,4751.67727842425,11887.7725723464,"'0'"
4226.67,4014.53477227986,4310.46610952978,4324.25406246856,4398.64750667358,8253.20479787042,6554.07766844419,4715.41263293925,1425.83944533415,4220.33499095558,4179.46270572922,4287.15040664762,7304.93579422952,8090.0921611793,"'1'"
4365.64,4039.94235242305,4196.6695896162,5792.14420570434,4395.84527237425,7343.5994513033,2973.58072659496,4702.3610811666,1570.47282773069,4238.7379771936,4241.20560048346,4307.18574434748,7082.08577099593,20129.9794420492,"'0'"
4234.87,4017.34882071127,4269.04127036808,15130.303184554,4391.78313161843,5140.89315575524,8740.82470858669,4716.2702720448,6570.54482511815,4302.63324789587,4246.20978159134,4299.9741669952,3796.04319566527,11695.6557100463,"'0'"
4274.36,3991.41302261265,4316.44897281178,3389.70156966244,4333.33630131901,6041.417542695,2465.28798170735,4681.98347919348,6533.95220580183,4327.11970832132,4251.07262395813,4329.32980275949,1515.76884896299,4148.19295067047,"'0'"
4287.18,3997.01661820146,4244.97801723822,7151.45680388906,4382.00667796307,6373.07076150719,8574.15817585687,4723.52357745564,6808.36697134779,4315.62822013964,4261.6990954701,4308.4772642022,5417.87372717229,1671.55813414179,"'1'"
4288.21,4000.85230337649,4405.37289481562,4612.26277021111,4422.86948718495,4783.42731454877,5591.92699385422,4724.92125753538,9577.41464640011,4317.63176617372,4281.66306883719,4334.60598323222,5529.96650449748,13869.9739195988,"'1'"
4296.92,4000.67394830503,4252.33404334807,6547.14140850688,4382.41914951024,3851.39747598123,6351.62497246949,4637.84782851489,4046.89658927224,4212.4036673878,4184.00839920838,4271.56706002619,3965.85055343402,12005.2826117786,"'0'"
4301.54,4006.14269534267,4235.60534317566,3195.79744682276,4337.18861614372,3581.34070497625,2739.64065573705,4594.31480182318,4391.85444075008,4307.10633244953,4266.87060980046,4297.86733808287,5864.79796300363,3501.93457298334,"'1'"
4311.79,4012.89257573649,4351.53131515272,6803.21450331449,4423.78351374728,6743.03842502593,3467.20112270258,4695.83882610553,5128.14090031977,4329.79121573379,4288.69611797713,4344.51786234611,5227.99079038217,5695.15717482064,"'1'"
4443.59,4086.13617915819,4245.06757070659,3399.39444507154,4330.18054438127,4105.76517234048,6585.01146032832,4635.63621942061,4159.80524822219,4222.11790809791,4230.35046161479,4305.91085882283,5720.65380923089,2587.57696977544,"'0'"
4255.38,3997.20676843994,4264.23474568116,4895.52149811859,4386.56245209335,11609.2351054651,3114.08403363444,4693.16385740421,1965.4209197147,4237.24302040905,4208.53525006206,4290.64341859865,4990.16941793644,13429.3447737761,"'0'"
4283.59,3994.19314370676,4300.01829692307,11639.2669417127,4387.25251527497,5435.55660340907,7883.91524448622,4719.58308194436,9123.21773144039,4313.71506615069,4261.25774693021,4325.4327948136,4936.61951285874,6840.67009774954,"'0'"
4322.05,4019.30736162268,4233.97903637581,5117.11138628408,4384.7739651971,4161.51272217722,4151.26712598019,4622.40530435239,5607.6350510977,4283.21063899788,4254.12404513361,4303.5584411781,3952.15822825832,16212.0770344972,"'0'"
4276.92,3987.52872050799,4245.46553040382,9589.71521061771,4378.39142007299,9670.28521764246,6738.2996727321,4721.6205410802,4078.1356610329,4230.58430583021,4209.37681510892,4285.48701726943,5528.54789793089,14332.3875436775,"'0'"
4308.72,4007.85110184213,4239.55012702513,2823.98112727208,4334.03707304337,2845.92153172917,3206.78995293573,4592.96044773566,2858.61798632524,4211.82637276198,4188.30750325922,4266.36434171594,3829.63898321531,1923.58871933307,"'1'"
4304.62,4008.32643467846,4285.24998671679,8930.82620204425,4392.49787875883,3593.94750463764,2636.20910032485,4603.20176379248,5435.5690303129,4289.16099229048,4255.92567411133,4309.90777312184,4610.43122864743,7306.95929432688,"'1'"
4283.59,3994.68074324055,4268.76814482357,4816.20000502403,4381.6933879456,5658.83964638164,5413.43280534019,4720.12488543179,7031.25997327202,4310.14345270317,4261.74586478195,4312.79768616225,3974.4005276005,9940.96548112347,"'0'"
4277.44,3987.86944984771,4264.5820435059,5128.82617320535,4379.83788163384,3483.55909993888,13490.2728101838,4639.3782448387,3722.77557791162,4208.75814741003,4184.77206158058,4267.79265658424,4150.05444138011,16907.7579540911,"'0'"
4426.15,4084.92628446265,4321.1618639714,8971.06587592448,4413.82013827865,7028.06221680224,12497.5232322757,4723.10924939567,2534.1760140297,4248.31807948687,4248.71637926398,4347.86276851303,3671.09867798362,6185.19999395266,"'0'"
4313.85,4009.64153717985,4276.56155155606,2933.85642329233,4338.48566578059,8856.85936732174,5080.83563859185,4712.157451934,4617.3221476665,4320.88728764209,4271.71158037022,4327.61947093874,3608.47154491759,4884.69239557011,"'0'"
4365.13,4035.79457252382,4342.27154200923,7672.82496662484,4429.33306821279,8333.3896261932,6225.37465781827,4720.59915507748,1460.93977289691,4241.28376609155,4248.67745129025,4345.07998638622,3879.78221037327,6827.74530607102,"'0'"
4323.08,4016.85705451423,4257.24803782246,8151.47152189991,4384.54505892353,4178.18748418895,7654.44553610142,4631.808044357,3363.51874828251,4214.18240272071,4197.24978342984,4285.31105306991,6097.85912382803,15734.0804077929,"'0'"
4281.03,3994.54320104621,4239.96133075841,4714.19424137875,4378.70922077846,5036.12060059341,6483.06020636481,4724.19334860935,4852.97323902275,4309.32892049346,4260.47469511525,4306.16657283707,4309.08256695013,6505.89077416188,"'0'"
4306.67,4008.09310271591,4229.92934319398,4906.61190296933,4386.61887955971,8356.00561358172,4697.07324164513,4723.62734140589,5392.9721279238,4315.68469636835,4256.43656200026,4307.9627536453,6148.93566235419,4041.31270015376,"'0'"
